거래소코드,회사명,회계년도,PEG
37400,우리엔터프라이즈(주),2018,
37400,우리엔터프라이즈(주),2019,0.0
66590,우수AMS(주),2011,0.1785802597512124
66590,우수AMS(주),2012,1.6908018554812216
66590,우수AMS(주),2013,0.5851268649256628
66590,우수AMS(주),2014,-1.7355315007987402
66590,우수AMS(주),2015,-9.377601671657336
66590,우수AMS(주),2016,-1.9505471900702576
66590,우수AMS(주),2017,0.6231717109904474
66590,우수AMS(주),2018,0.8307422735153192
66590,우수AMS(주),2019,-3.195548463525557
46940,우원개발(주),2011,0.17247210615825448
46940,우원개발(주),2012,0.8547191256421488
46940,우원개발(주),2013,0.0
46940,우원개발(주),2014,-1.1516848387129601
46940,우원개발(주),2015,0.0907135908461906
46940,우원개발(주),2016,0.2878630607602514
46940,우원개발(주),2017,2.0163531243328685
46940,우원개발(주),2018,-1.03691678684856
46940,우원개발(주),2019,-1.33710958802206
10600,웰바이오텍(주),2011,1.0319780133028962
10600,웰바이오텍(주),2012,-0.0
10600,웰바이오텍(주),2013,0.17440402492884877
10600,웰바이오텍(주),2014,
10600,웰바이오텍(주),2015,0.34734370090644195
10600,웰바이오텍(주),2016,-1.5991911921106547
10600,웰바이오텍(주),2017,
10600,웰바이오텍(주),2018,
10600,웰바이오텍(주),2019,
38620,위즈코프(주),2011,
38620,위즈코프(주),2012,-0.7982664725066211
38620,위즈코프(주),2013,
38620,위즈코프(주),2014,1.0824109617950834
38620,위즈코프(주),2015,3.7316186619082123
38620,위즈코프(주),2016,0.4778119953880421
38620,위즈코프(주),2017,1.5784124528663144
38620,위즈코프(주),2018,
38620,위즈코프(주),2019,
36200,유니셈(주),2011,0.2785236909355953
36200,유니셈(주),2012,0.22592706478729452
36200,유니셈(주),2013,-0.7107054876661925
36200,유니셈(주),2014,2.2993603028451064
36200,유니셈(주),2015,0.7988864673108673
36200,유니셈(주),2016,2.288483565401951
36200,유니셈(주),2017,0.2092732737467368
36200,유니셈(주),2018,0.6971272033840162
36200,유니셈(주),2019,0.17666302071649323
18000,유니슨(주),2011,
18000,유니슨(주),2012,5.590189016143885
18000,유니슨(주),2013,0.0
18000,유니슨(주),2014,0.0
18000,유니슨(주),2015,
18000,유니슨(주),2016,0.0
18000,유니슨(주),2017,0.5184248611589232
18000,유니슨(주),2018,0.0
18000,유니슨(주),2019,0.0
115450,에이치엘비테라퓨틱스(주),2011,
115450,에이치엘비테라퓨틱스(주),2012,
115450,에이치엘비테라퓨틱스(주),2013,
115450,에이치엘비테라퓨틱스(주),2014,0.0
115450,에이치엘비테라퓨틱스(주),2015,0.0
115450,에이치엘비테라퓨틱스(주),2016,0.0
115450,에이치엘비테라퓨틱스(주),2017,
115450,에이치엘비테라퓨틱스(주),2018,25.936220562654473
115450,에이치엘비테라퓨틱스(주),2019,
14790,에이치엘디앤아이한라(주),2011,
14790,에이치엘디앤아이한라(주),2012,
14790,에이치엘디앤아이한라(주),2013,
14790,에이치엘디앤아이한라(주),2014,0.17483311910122787
14790,에이치엘디앤아이한라(주),2015,0.0
14790,에이치엘디앤아이한라(주),2016,0.531517296621024
14790,에이치엘디앤아이한라(주),2017,0.8280499044984577
14790,에이치엘디앤아이한라(주),2018,0.0
14790,에이치엘디앤아이한라(주),2019,
120,씨제이대한통운(주),2011,-5.8852195833719465
120,씨제이대한통운(주),2012,0.20712743913010753
120,씨제이대한통운(주),2013,
120,씨제이대한통운(주),2014,-7.301676368061744
120,씨제이대한통운(주),2015,
120,씨제이대한통운(주),2016,7.454185642239529
120,씨제이대한통운(주),2017,-12.714194214205914
120,씨제이대한통운(주),2018,1.3498892483548517
120,씨제이대한통운(주),2019,
97780,에스맥(주),2011,0.1288709763896015
97780,에스맥(주),2012,0.09687027658277764
97780,에스맥(주),2013,4.188358290239949
97780,에스맥(주),2014,
97780,에스맥(주),2015,
97780,에스맥(주),2016,-0.30950165404319113
97780,에스맥(주),2017,0.0
97780,에스맥(주),2018,3.776246446344843
97780,에스맥(주),2019,
79160,씨제이씨지브이(주),2011,0.5736687989899701
79160,씨제이씨지브이(주),2012,0.39304951527554205
79160,씨제이씨지브이(주),2013,2.5555988587767478
79160,씨제이씨지브이(주),2014,-5.524004684925264
79160,씨제이씨지브이(주),2015,-4.179344413402567
79160,씨제이씨지브이(주),2016,-10.452545538187218
79160,씨제이씨지브이(주),2017,
79160,씨제이씨지브이(주),2018,
79160,씨제이씨지브이(주),2019,
97950,씨제이제일제당(주),2011,0.31386079745406703
97950,씨제이제일제당(주),2012,-1.9144881897004522
97950,씨제이제일제당(주),2013,-0.6569538181765977
97950,씨제이제일제당(주),2014,-4.695538999858289
97950,씨제이제일제당(주),2015,-7.325734554003905
97950,씨제이제일제당(주),2016,-25.894955277528084
97950,씨제이제일제당(주),2017,0.9507756070520512
97950,씨제이제일제당(주),2018,0.0829369859738796
97950,씨제이제일제당(주),2019,
51500,씨제이프레시웨이(주),2011,0.2517717182766401
51500,씨제이프레시웨이(주),2012,7.626280022646257
51500,씨제이프레시웨이(주),2013,
51500,씨제이프레시웨이(주),2014,-3.323118711052624
51500,씨제이프레시웨이(주),2015,4.000584405952628
51500,씨제이프레시웨이(주),2016,0.0
51500,씨제이프레시웨이(주),2017,
51500,씨제이프레시웨이(주),2018,-3.5520128591132565
51500,씨제이프레시웨이(주),2019,0.08341608404275414
8700,아남전자(주),2011,0.16949034512777228
8700,아남전자(주),2012,
8700,아남전자(주),2013,0.17604779961431524
8700,아남전자(주),2014,
8700,아남전자(주),2015,0.0
8700,아남전자(주),2016,-2.5563228836933645
8700,아남전자(주),2017,
8700,아남전자(주),2018,
8700,아남전자(주),2019,6.0630767152407286
36010,아비코전자(주),2011,0.3323535785403593
36010,아비코전자(주),2012,
36010,아비코전자(주),2013,0.5819444154151894
36010,아비코전자(주),2014,0.8616053032250869
36010,아비코전자(주),2015,0.19208539623184875
36010,아비코전자(주),2016,0.41090613371561086
36010,아비코전자(주),2017,0.5149541930784376
36010,아비코전자(주),2018,3.850294278534943
36010,아비코전자(주),2019,
2030,아세아(주),2011,-5.205615385288062
2030,아세아(주),2012,-0.846517939447118
2030,아세아(주),2013,0.09915980945697876
2030,아세아(주),2014,1.142719707977306
2030,아세아(주),2015,-99.06129093572775
2030,아세아(주),2016,-1.5009282133946726
2030,아세아(주),2017,0.7161423577581185
2030,아세아(주),2018,3.836339525667192
2030,아세아(주),2019,1.5194435680557266
2310,아세아제지(주),2011,0.6304041319720997
2310,아세아제지(주),2012,0.19074227385726739
2310,아세아제지(주),2013,0.25812418937276593
2310,아세아제지(주),2014,0.42611652840150444
2310,아세아제지(주),2015,
2310,아세아제지(주),2016,158.30527186092704
2310,아세아제지(주),2017,0.9318281547686759
2310,아세아제지(주),2018,0.07131716422935486
2310,아세아제지(주),2019,0.22857675340670716
20560,아시아나항공(주),2011,3.8191504791317636
20560,아시아나항공(주),2012,0.9239212441959443
20560,아시아나항공(주),2013,
20560,아시아나항공(주),2014,
20560,아시아나항공(주),2015,
20560,아시아나항공(주),2016,0.5267022648820683
20560,아시아나항공(주),2017,0.13803138960930303
20560,아시아나항공(주),2018,0.0
20560,아시아나항공(주),2019,
10780,아이에스동서(주),2011,0.9319365635743843
10780,아이에스동서(주),2012,-0.8943371080938745
10780,아이에스동서(주),2013,-1.5540338022746738
10780,아이에스동서(주),2014,0.3184778666533359
10780,아이에스동서(주),2015,0.14784061239733748
10780,아이에스동서(주),2016,0.06935834477618524
10780,아이에스동서(주),2017,0.15039661514118424
10780,아이에스동서(주),2018,0.1555607787132141
10780,아이에스동서(주),2019,-0.47585408484640207
1540,안국약품(주),2011,0.6621987997975007
1540,안국약품(주),2012,-0.70375755600913
1540,안국약품(주),2013,-0.732229406347746
1540,안국약품(주),2014,
1540,안국약품(주),2015,1.0348080960221213
1540,안국약품(주),2016,-3.645066039305416
1540,안국약품(주),2017,0.17664999249841112
1540,안국약품(주),2018,1.557168671378282
1540,안국약품(주),2019,3.8626958593560374
900100,애머릿지코퍼레이션,2011,
900100,애머릿지코퍼레이션,2012,
900100,애머릿지코퍼레이션,2013,
900100,애머릿지코퍼레이션,2014,0.07427044503209143
900100,애머릿지코퍼레이션,2015,0.0
900100,애머릿지코퍼레이션,2016,0.0
900100,애머릿지코퍼레이션,2017,
900100,애머릿지코퍼레이션,2018,-0.0
900100,애머릿지코퍼레이션,2019,-0.0
102120,어보브반도체(주),2011,-7.598253008262669
102120,어보브반도체(주),2012,-2.9712783931527484
102120,어보브반도체(주),2013,1.5684853004086736
102120,어보브반도체(주),2014,2.821704646763721
102120,어보브반도체(주),2015,0.6277857958174958
102120,어보브반도체(주),2016,-2.7941580798567798
102120,어보브반도체(주),2017,
102120,어보브반도체(주),2018,2.290416651139801
102120,어보브반도체(주),2019,0.30970470532390243
38680,에스넷시스템(주),2011,0.28219319235733004
38680,에스넷시스템(주),2012,0.5541973061891723
38680,에스넷시스템(주),2013,0.5624072720997336
38680,에스넷시스템(주),2014,-2.4359063943120303
38680,에스넷시스템(주),2015,-38.97178781258495
38680,에스넷시스템(주),2016,
38680,에스넷시스템(주),2017,-3.1087958377910567
38680,에스넷시스템(주),2018,0.10784795691248675
38680,에스넷시스템(주),2019,0.6515027045039493
99220,에스디엔(주),2011,-1.3955181400239531
99220,에스디엔(주),2012,
99220,에스디엔(주),2013,
99220,에스디엔(주),2014,
99220,에스디엔(주),2015,2.026950134372322
99220,에스디엔(주),2016,0.0
99220,에스디엔(주),2017,0.6693089975026684
99220,에스디엔(주),2018,4.279252903372266
99220,에스디엔(주),2019,0.298612252800786
16250,에스지씨이테크건설(주),2011,15.826197755892965
16250,에스지씨이테크건설(주),2012,-1.605739073440467
16250,에스지씨이테크건설(주),2013,
16250,에스지씨이테크건설(주),2014,-1.292603263408409
16250,에스지씨이테크건설(주),2015,4.974823063236478
16250,에스지씨이테크건설(주),2016,0.540465040665826
16250,에스지씨이테크건설(주),2017,1.1541472487959996
16250,에스지씨이테크건설(주),2018,-3.8931910187831846
16250,에스지씨이테크건설(주),2019,0.39590671488133455
82740,에이치에스디엔진(주),2011,0.2757321839925406
82740,에이치에스디엔진(주),2012,0.5696843173895997
82740,에이치에스디엔진(주),2013,
82740,에이치에스디엔진(주),2014,
82740,에이치에스디엔진(주),2015,
82740,에이치에스디엔진(주),2016,
82740,에이치에스디엔진(주),2017,0.0
82740,에이치에스디엔진(주),2018,0.0
82740,에이치에스디엔진(주),2019,
49470,에스지에이(주),2011,-1.1373774947971407
49470,에스지에이(주),2012,
49470,에스지에이(주),2013,12.297115588463067
49470,에스지에이(주),2014,-9.74305473531633
49470,에스지에이(주),2015,0.0
49470,에스지에이(주),2016,3.720184507712205
49470,에스지에이(주),2017,
49470,에스지에이(주),2018,0.0
49470,에스지에이(주),2019,
34730,에스케이(주),2011,-1.7258077719490652
34730,에스케이(주),2012,-22.801150716375094
34730,에스케이(주),2013,-2.336927622358616
34730,에스케이(주),2014,1.9973518991102155
34730,에스케이(주),2015,0.01099389714451869
34730,에스케이(주),2016,0.41365763505867337
34730,에스케이(주),2017,1.1655129871482033
34730,에스케이(주),2018,-0.3564615658793823
34730,에스케이(주),2019,0.38682908270290306
18670,에스케이가스(주),2011,0.2423771113472703
18670,에스케이가스(주),2012,0.11502267926877087
18670,에스케이가스(주),2013,-1.7331932305688131
18670,에스케이가스(주),2014,-3.5051764305272917
18670,에스케이가스(주),2015,-0.9183613140487981
18670,에스케이가스(주),2016,-98.21998117088016
18670,에스케이가스(주),2017,-4.735884163650166
18670,에스케이가스(주),2018,0.7091312493161241
18670,에스케이가스(주),2019,-1.8042287299544324
1740,에스케이네트웍스(주),2011,1.631262235596367
1740,에스케이네트웍스(주),2012,
1740,에스케이네트웍스(주),2013,
1740,에스케이네트웍스(주),2014,-3.553932983164656
1740,에스케이네트웍스(주),2015,0.5525730794461651
1740,에스케이네트웍스(주),2016,0.0
1740,에스케이네트웍스(주),2017,
1740,에스케이네트웍스(주),2018,-4.552004846787423
1740,에스케이네트웍스(주),2019,-0.0
6120,에스케이디스커버리(주),2011,0.7717963000700861
6120,에스케이디스커버리(주),2012,-1.1632746603912334
6120,에스케이디스커버리(주),2013,-0.8409878918476301
6120,에스케이디스커버리(주),2014,
6120,에스케이디스커버리(주),2015,0.3819742635739393
6120,에스케이디스커버리(주),2016,-5.393857519929496
6120,에스케이디스커버리(주),2017,0.01708832014836503
6120,에스케이디스커버리(주),2018,-0.9257976067667641
6120,에스케이디스커버리(주),2019,
11790,에스케이씨(주),2011,0.09947570480980127
11790,에스케이씨(주),2012,0.20533213397429997
11790,에스케이씨(주),2013,-0.9281490505286909
11790,에스케이씨(주),2014,-0.8125445329558225
11790,에스케이씨(주),2015,0.11171484241603231
11790,에스케이씨(주),2016,1.1797657115533715
11790,에스케이씨(주),2017,-1.8607150008841542
11790,에스케이씨(주),2018,-0.7591825445449935
11790,에스케이씨(주),2019,-2.421038613291726
25440,에스케이오션플랜트(주),2011,0.0
25440,에스케이오션플랜트(주),2012,0.0
25440,에스케이오션플랜트(주),2013,
25440,에스케이오션플랜트(주),2014,0.5172577375996025
25440,에스케이오션플랜트(주),2015,0.5930517133069328
25440,에스케이오션플랜트(주),2016,1.4602624725960331
25440,에스케이오션플랜트(주),2017,
25440,에스케이오션플랜트(주),2018,
25440,에스케이오션플랜트(주),2019,
17670,에스케이텔레콤(주),2011,0.6511158239670385
17670,에스케이텔레콤(주),2012,204.43857252524217
17670,에스케이텔레콤(주),2013,-1.309725652119438
17670,에스케이텔레콤(주),2014,-1.2197599451143708
17670,에스케이텔레콤(주),2015,-3.6760598039482373
17670,에스케이텔레콤(주),2016,1.4372754902566074
17670,에스케이텔레콤(주),2017,1.6484999955938826
17670,에스케이텔레콤(주),2018,-4.274618524876074
17670,에스케이텔레콤(주),2019,-2.755700421649965
660,에스케이하이닉스(주),2011,4.5878475263666285
660,에스케이하이닉스(주),2012,-0.0
660,에스케이하이닉스(주),2013,-1.8258853408076834
660,에스케이하이닉스(주),2014,0.044672886105126375
660,에스케이하이닉스(주),2015,0.0638839803174849
660,에스케이하이닉스(주),2016,-6.5242526957647025
660,에스케이하이닉스(주),2017,0.12227257178027945
660,에스케이하이닉스(주),2018,0.06340174006349557
660,에스케이하이닉스(주),2019,-2.250479301490701
69510,에스텍(주),2011,0.14956006266110364
69510,에스텍(주),2012,-0.852434472673488
69510,에스텍(주),2013,-0.2798965772183883
69510,에스텍(주),2014,-1.1896891156874136
69510,에스텍(주),2015,-8.221399228026836
69510,에스텍(주),2016,-1.4722091389064835
69510,에스텍(주),2017,-1.4765933132858335
69510,에스텍(주),2018,1.3047983383084916
69510,에스텍(주),2019,-2.6365092830244428
10950,에쓰-오일(주),2011,0.31719242640370426
10950,에쓰-오일(주),2012,0.642358537782869
10950,에쓰-오일(주),2013,-1.3535206493479148
10950,에쓰-오일(주),2014,
10950,에쓰-오일(주),2015,4.386145495158515
10950,에쓰-오일(주),2016,0.13220671942432333
10950,에쓰-오일(주),2017,0.11774347630835372
10950,에쓰-오일(주),2018,-2.0806222423598335
10950,에쓰-오일(주),2019,-2.8344445299636525
23960,에쓰씨엔지니어링(주),2011,-0.414212262839898
23960,에쓰씨엔지니어링(주),2012,
23960,에쓰씨엔지니어링(주),2013,-3.2059043817126995
23960,에쓰씨엔지니어링(주),2014,
23960,에쓰씨엔지니어링(주),2015,1.2977971206344148
23960,에쓰씨엔지니어링(주),2016,
23960,에쓰씨엔지니어링(주),2017,0.0
23960,에쓰씨엔지니어링(주),2018,-2.6071260593255743
23960,에쓰씨엔지니어링(주),2019,0.0
12630,에이치디씨(주),2011,-44.56425135193236
12630,에이치디씨(주),2012,-4.223775799419278
12630,에이치디씨(주),2013,
12630,에이치디씨(주),2014,-1.4608679354561367
12630,에이치디씨(주),2015,0.16092070247137774
12630,에이치디씨(주),2016,0.24462784451757114
12630,에이치디씨(주),2017,0.08973758135377613
12630,에이치디씨(주),2018,0.023529514957992576
12630,에이치디씨(주),2019,-0.41165017380545693
89470,에이치디씨현대이피(주),2011,0.6238901725762063
89470,에이치디씨현대이피(주),2012,0.816060386932362
89470,에이치디씨현대이피(주),2013,0.4048525968360968
89470,에이치디씨현대이피(주),2014,0.654077346704581
89470,에이치디씨현대이피(주),2015,0.37336682522481307
89470,에이치디씨현대이피(주),2016,0.49184465426803964
89470,에이치디씨현대이피(주),2017,3.0302423614476135
89470,에이치디씨현대이피(주),2018,-0.6782953287444299
89470,에이치디씨현대이피(주),2019,-0.7286494777747837
54930,(주)유신,2011,
54930,(주)유신,2012,
54930,(주)유신,2013,-0.6400415807659376
54930,(주)유신,2014,0.0
54930,(주)유신,2015,1.0674639936595793
54930,(주)유신,2016,0.8799557124561185
54930,(주)유신,2017,0.8027334732172512
54930,(주)유신,2018,
54930,(주)유신,2019,
89010,(주)켐트로닉스,2011,0.3271927591432175
89010,(주)켐트로닉스,2012,0.2475629963605653
89010,(주)켐트로닉스,2013,0.12238408186742339
89010,(주)켐트로닉스,2014,
89010,(주)켐트로닉스,2015,
89010,(주)켐트로닉스,2016,
89010,(주)켐트로닉스,2017,-0.0
89010,(주)켐트로닉스,2018,1.4730394007786407
89010,(주)켐트로닉스,2019,46.501030161191984
24800,(주)유성티엔에스,2011,
24800,(주)유성티엔에스,2012,0.0
24800,(주)유성티엔에스,2013,-0.5440520601064956
24800,(주)유성티엔에스,2014,0.10394737181239655
24800,(주)유성티엔에스,2015,0.24836697437505398
24800,(주)유성티엔에스,2016,-5.0731761498936265
24800,(주)유성티엔에스,2017,-3.3693405559827623
24800,(주)유성티엔에스,2018,-1.8798499912006883
24800,(주)유성티엔에스,2019,0.3925075887472254
2450,(주)삼익악기,2011,1.6265931490256844
2450,(주)삼익악기,2012,-1.3490224765004515
2450,(주)삼익악기,2013,0.039557349173698096
2450,(주)삼익악기,2014,36.67109292636874
2450,(주)삼익악기,2015,-10.295683634627986
2450,(주)삼익악기,2016,-3.427499936651035
2450,(주)삼익악기,2017,
2450,(주)삼익악기,2018,-10.086253573879727
2450,(주)삼익악기,2019,0.27193434482957396
70,(주)삼양홀딩스,2011,0.14157707567753852
70,(주)삼양홀딩스,2012,-1.6128969663626715
70,(주)삼양홀딩스,2013,
70,(주)삼양홀딩스,2014,-0.6907423687240649
70,(주)삼양홀딩스,2015,-3.33164034078542
70,(주)삼양홀딩스,2016,0.41887580589630513
70,(주)삼양홀딩스,2017,-4.757701259609947
70,(주)삼양홀딩스,2018,0.3884573671512474
70,(주)삼양홀딩스,2019,-1.1090597160774474
145990,(주)삼양사,2011,
145990,(주)삼양사,2012,
145990,(주)삼양사,2013,
145990,(주)삼양사,2014,0.095386725329559
145990,(주)삼양사,2015,1.7050055983954253
145990,(주)삼양사,2016,0.695828604238318
145990,(주)삼양사,2017,-1.7480164071800108
145990,(주)삼양사,2018,-1.2496942994105245
145990,(주)삼양사,2019,-0.8614604695960679
68290,(주)삼성출판사,2011,-4.887649330843121
68290,(주)삼성출판사,2012,-0.7974021389714104
68290,(주)삼성출판사,2013,-0.8808890713385426
68290,(주)삼성출판사,2014,-2.510346191541278
68290,(주)삼성출판사,2015,-5.358216801135303
68290,(주)삼성출판사,2016,12.56121254686779
68290,(주)삼성출판사,2017,-3.1510880039449645
68290,(주)삼성출판사,2018,
68290,(주)삼성출판사,2019,-12.418607873638532
23600,(주)삼보판지,2011,-1.464573192659396
23600,(주)삼보판지,2012,2.2488397203782555
23600,(주)삼보판지,2013,-1.8219476403522363
23600,(주)삼보판지,2014,-1.931985494075141
23600,(주)삼보판지,2015,
23600,(주)삼보판지,2016,1.4159760843855282
23600,(주)삼보판지,2017,0.18791971066642443
23600,(주)삼보판지,2018,0.12023595978024385
23600,(주)삼보판지,2019,-2.9161548870755096
122350,(주)삼기,2011,
122350,(주)삼기,2012,
122350,(주)삼기,2013,0.22877130334292642
122350,(주)삼기,2014,0.26235345916141833
122350,(주)삼기,2015,0.2399440356053502
122350,(주)삼기,2016,0.32498033464503684
122350,(주)삼기,2017,-2.174009798166157
122350,(주)삼기,2018,-0.5309349859657497
122350,(주)삼기,2019,-0.5176846816748432
6090,(주)사조오양,2011,0.2989314673048468
6090,(주)사조오양,2012,-2.536824129602295
6090,(주)사조오양,2013,-0.2592941067113423
6090,(주)사조오양,2014,
6090,(주)사조오양,2015,0.10532035601469725
6090,(주)사조오양,2016,1.512906710317471
6090,(주)사조오양,2017,0.06974080979813574
6090,(주)사조오양,2018,-1.01742942344378
6090,(주)사조오양,2019,1.254321927805222
3960,(주)사조대림,2011,-0.5435059093062932
3960,(주)사조대림,2012,
3960,(주)사조대림,2013,-0.9209189015281056
3960,(주)사조대림,2014,-1.1595025028531192
3960,(주)사조대림,2015,0.0170226639997939
3960,(주)사조대림,2016,-9.10407511970558
3960,(주)사조대림,2017,0.16004613498633843
3960,(주)사조대림,2018,-0.4568220731786686
3960,(주)사조대림,2019,0.006014987093541433
143240,(주)사람인에이치알,2011,
143240,(주)사람인에이치알,2012,0.5925371512028043
143240,(주)사람인에이치알,2013,3.3431181677356574
143240,(주)사람인에이치알,2014,-1.3552344696360972
143240,(주)사람인에이치알,2015,2.401137572212729
143240,(주)사람인에이치알,2016,0.7183197315941787
143240,(주)사람인에이치알,2017,-7.102410804201744
143240,(주)사람인에이치알,2018,0.6565777071852927
143240,(주)사람인에이치알,2019,0.3909190576854905
5180,(주)빙그레,2011,-9.133622215972393
5180,(주)빙그레,2012,17.45958177425002
5180,(주)빙그레,2013,-3.3630255346542373
5180,(주)빙그레,2014,-12.03974575783231
5180,(주)빙그레,2015,-1.502165132705047
5180,(주)빙그레,2016,-2.329206044947007
5180,(주)빙그레,2017,-2.4381608352877535
5180,(주)빙그레,2018,2.1917732391650686
5180,(주)빙그레,2019,1.2394047367259455
65450,(주)빅텍,2011,
65450,(주)빅텍,2012,
65450,(주)빅텍,2013,-2.013797386517283
65450,(주)빅텍,2014,0.623730864716199
65450,(주)빅텍,2015,1.1088096592645473
65450,(주)빅텍,2016,
65450,(주)빅텍,2017,
65450,(주)빅텍,2018,-5.275649821495237
65450,(주)빅텍,2019,0.640932799881784
93190,(주)빅솔론,2011,0.20655734500929715
93190,(주)빅솔론,2012,-0.9830161801453765
93190,(주)빅솔론,2013,1.27010840266223
93190,(주)빅솔론,2014,2.3275279723385696
93190,(주)빅솔론,2015,0.48339350970256917
93190,(주)빅솔론,2016,-1.7651320718191505
93190,(주)빅솔론,2017,-1.5635591095057675
93190,(주)빅솔론,2018,-0.32601506746446257
93190,(주)빅솔론,2019,-0.41858592759294966
32850,(주)비트컴퓨터,2011,0.10967980996779259
32850,(주)비트컴퓨터,2012,-9.673485507758548
32850,(주)비트컴퓨터,2013,
32850,(주)비트컴퓨터,2014,-2.624326786197381
32850,(주)비트컴퓨터,2015,0.14073957818463834
32850,(주)비트컴퓨터,2016,0.2286718291500213
32850,(주)비트컴퓨터,2017,0.5784253651549708
32850,(주)비트컴퓨터,2018,
32850,(주)비트컴퓨터,2019,0.9819313772950337
50090,(주)비케이홀딩스,2011,0.0
50090,(주)비케이홀딩스,2012,0.007431007889280071
50090,(주)비케이홀딩스,2013,11.087517838833861
50090,(주)비케이홀딩스,2014,-0.0
50090,(주)비케이홀딩스,2015,
50090,(주)비케이홀딩스,2016,
50090,(주)비케이홀딩스,2017,0.0
50090,(주)비케이홀딩스,2018,0.0
50090,(주)비케이홀딩스,2019,0.0
126600,(주)비지에프에코머티리얼즈,2011,-1.2406107856850124
126600,(주)비지에프에코머티리얼즈,2012,-0.8910863042281201
126600,(주)비지에프에코머티리얼즈,2013,-2.1798517072999135
126600,(주)비지에프에코머티리얼즈,2014,0.40552012247441843
126600,(주)비지에프에코머티리얼즈,2015,0.5173056468048073
126600,(주)비지에프에코머티리얼즈,2016,1.119218500671906
126600,(주)비지에프에코머티리얼즈,2017,-0.48835934844368445
126600,(주)비지에프에코머티리얼즈,2018,-0.39844716608582814
126600,(주)비지에프에코머티리얼즈,2019,-0.34223390208760207
1460,(주)비와이씨,2011,0.06180490934379566
1460,(주)비와이씨,2012,0.5594461926263075
1460,(주)비와이씨,2013,-7.112327538830335
1460,(주)비와이씨,2014,-0.9715969265152257
1460,(주)비와이씨,2015,-1.2338752117408442
1460,(주)비와이씨,2016,-1.5876920914050838
1460,(주)비와이씨,2017,-1.1642140288515632
1460,(주)비와이씨,2018,-1.1331486389283894
1460,(주)비와이씨,2019,0.23675120415938455
86670,(주)비엠티,2011,0.9019921977452118
86670,(주)비엠티,2012,0.3407844235937656
86670,(주)비엠티,2013,-4.649736570051862
86670,(주)비엠티,2014,-0.976010715830731
86670,(주)비엠티,2015,-1.5764745221892562
86670,(주)비엠티,2016,
86670,(주)비엠티,2017,0.8870685846778478
86670,(주)비엠티,2018,0.2874187648924496
86670,(주)비엠티,2019,0.12919497934948576
65170,(주)비엘팜텍,2011,15.287651787327588
65170,(주)비엘팜텍,2012,0.0
65170,(주)비엘팜텍,2013,
65170,(주)비엘팜텍,2014,
65170,(주)비엘팜텍,2015,-0.0
65170,(주)비엘팜텍,2016,
65170,(주)비엘팜텍,2017,
65170,(주)비엘팜텍,2018,4.6005641807916
65170,(주)비엘팜텍,2019,-0.0
23000,(주)삼원강재,2011,-0.492924841249966
23000,(주)삼원강재,2012,-0.4574569597306348
23000,(주)삼원강재,2013,-1.008257721427208
23000,(주)삼원강재,2014,-0.8195112835483325
23000,(주)삼원강재,2015,-1.8414554820746303
23000,(주)삼원강재,2016,-5.485115632188942
23000,(주)삼원강재,2017,-1.4588618932383064
23000,(주)삼원강재,2018,-1.1042771955468256
23000,(주)삼원강재,2019,-1.1221006845511645
32280,(주)삼일,2011,-3.0801764776369738
32280,(주)삼일,2012,4.917851424043142
32280,(주)삼일,2013,0.07686368292238889
32280,(주)삼일,2014,0.548830484678942
32280,(주)삼일,2015,0.007412632248777601
32280,(주)삼일,2016,-0.8819435339819628
32280,(주)삼일,2017,-1.4862750987166522
32280,(주)삼일,2018,-0.2887642423830108
32280,(주)삼일,2019,1.2317204730417723
63170,(주)서울옥션,2011,
63170,(주)서울옥션,2012,0.49685975665738524
63170,(주)서울옥션,2013,0.3888385349176961
63170,(주)서울옥션,2014,0.6325672258527152
63170,(주)서울옥션,2015,0.6685647806569956
63170,(주)서울옥션,2016,7.240821542356388
63170,(주)서울옥션,2017,-10.20598199091754
63170,(주)서울옥션,2018,-2.6242370224773794
63170,(주)서울옥션,2019,
2290,(주)삼일기업공사,2011,1.0643061190948193
2290,(주)삼일기업공사,2012,-0.7631467338535259
2290,(주)삼일기업공사,2013,-1.0964527181455508
2290,(주)삼일기업공사,2014,-0.135476481206114
2290,(주)삼일기업공사,2015,-0.18925219297795204
2290,(주)삼일기업공사,2016,-1.0808991319424437
2290,(주)삼일기업공사,2017,0.9736983726979189
2290,(주)삼일기업공사,2018,-17.747513477761863
2290,(주)삼일기업공사,2019,0.17794097194289615
19770,(주)서연탑메탈,2011,-0.20120265669766543
19770,(주)서연탑메탈,2012,-0.16573825493735198
19770,(주)서연탑메탈,2013,-0.6428013750260497
19770,(주)서연탑메탈,2014,-0.6619419255053872
19770,(주)서연탑메탈,2015,-0.9247259713023861
19770,(주)서연탑메탈,2016,29.587545157765934
19770,(주)서연탑메탈,2017,
19770,(주)서연탑메탈,2018,
19770,(주)서연탑메탈,2019,
7860,(주)서연,2011,4.011219888090426
7860,(주)서연,2012,-1.4607851166032493
7860,(주)서연,2013,
7860,(주)서연,2014,0.00861130616892828
7860,(주)서연,2015,-2.111821795407066
7860,(주)서연,2016,0.12802584785488164
7860,(주)서연,2017,-706.11025
7860,(주)서연,2018,-3.8785488928028387
7860,(주)서연,2019,
79650,(주)서산,2011,-0.5916084703797797
79650,(주)서산,2012,0.12218882464956497
79650,(주)서산,2013,0.09109993463745103
